name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;254;0;323;3073;1210;3073;1187;0
header;231;133;231;163;1871;163;1871;133
A;766;189;766;190;766;190;766;189
A;1036;202;1036;228;1056;228;1056;202
B;1038;885;1038;911;1058;911;1058;885
D;1125;903;1125;915;1132;915;1132;903
B;332;1259;332;1277;347;1277;347;1259
B;1009;1490;1009;1509;1025;1509;1025;1490
C;1035;1671;1035;1700;1056;1700;1056;1671
B;389;1768;389;1787;404;1787;404;1768
B;561;1860;561;1879;576;1879;576;1860
A;317;2224;317;2240;325;2240;325;2224
B;908;2230;908;2246;917;2246;917;2230
D;1041;2344;1041;2371;1062;2371;1062;2344
A;468;2501;468;2516;476;2516;476;2501
B;1013;2505;1013;2521;1022;2521;1022;2505
A;1164;2654;1164;2664;1172;2664;1172;2654
A;470;2861;470;2868;475;2868;475;2861
