name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;113;0;530;3071;1593;3071;1431;0
header;72;110;72;143;1696;143;1696;110
A;882;180;882;207;903;207;903;180
A;936;350;936;350;937;350;937;350
B;879;846;879;875;899;875;899;846
B;660;1369;660;1386;675;1386;675;1369
B;690;1406;690;1432;717;1432;717;1406
C;871;1513;871;1542;893;1542;893;1513
A;961;1730;961;1748;975;1748;975;1730
D;870;2177;870;2205;891;2205;891;2177
B;1447;2380;1447;2390;1455;2390;1455;2380
B;1103;2591;1103;2616;1118;2616;1118;2591
A;873;2625;873;2628;877;2628;877;2625
B;906;2819;906;2844;920;2844;920;2819
A;935;2829;935;2833;939;2833;939;2829
A;937;2842;937;2845;941;2845;941;2842
A;1371;2950;1371;2950;1372;2950;1372;2950
