name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1029;0;1006;3083;1830;3083;1807;0
header;251;118;251;150;1875;150;1875;118
A;1048;181;1048;208;1069;208;1069;181
A;1500;414;1500;419;1505;419;1505;414
A;1682;673;1682;677;1687;677;1687;673
A;1238;781;1238;786;1244;786;1244;781
B;1040;851;1040;880;1060;880;1060;851
A;1762;1059;1762;1064;1767;1064;1767;1059
A;1656;1243;1656;1249;1663;1249;1663;1243
C;1031;1531;1031;1559;1052;1559;1052;1531
A;1048;2068;1048;2076;1058;2076;1058;2068
D;1026;2177;1026;2203;1046;2203;1046;2177
A;1433;2737;1433;2743;1437;2743;1437;2737
