name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;700;0;585;3069;1757;3069;1434;0
header;209;91;209;153;1843;153;1843;91
A;772;129;772;132;776;132;776;129
A;1011;163;1011;191;1032;191;1032;163
A;1354;397;1354;402;1359;402;1359;397
A;1372;431;1372;434;1374;434;1374;431
A;884;800;884;809;890;809;890;800
A;1281;833;1281;838;1286;838;1286;833
B;1016;845;1016;871;1036;871;1036;845
A;1285;968;1285;975;1290;975;1290;968
A;1161;1338;1161;1344;1166;1344;1166;1338
C;1015;1521;1015;1551;1036;1551;1036;1521
A;1448;1994;1448;2000;1453;2000;1453;1994
A;1228;2086;1228;2093;1233;2093;1233;2086
A;998;2115;998;2116;1000;2116;1000;2115
D;1026;2171;1026;2197;1044;2197;1044;2171
B;991;2221;991;2240;1004;2240;1004;2221
A;1128;2458;1128;2464;1134;2464;1134;2458
