name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;251;0;390;3073;892;3073;892;0
header;51;61;51;92;1689;92;1689;61
A;495;128;495;134;500;134;500;128
A;861;129;861;156;880;156;880;129
A;345;358;345;363;351;363;351;358
A;511;497;511;504;519;504;519;497
A;822;568;822;568;822;568;822;568
B;859;794;859;821;879;821;879;794
A;325;1027;325;1031;331;1031;331;1027
C;854;1469;854;1499;875;1499;875;1469
A;830;1533;830;1538;836;1538;836;1533
A;445;1581;445;1585;451;1585;451;1581
A;343;1808;343;1815;350;1815;350;1808
B;423;1947;423;1966;438;1966;438;1947
D;850;2100;850;2127;871;2127;871;2100
